anchor,(v.6),拋錨;繫住;主持電視新聞節目
applaud,(v.7),向...鼓掌;稱讚
armor,(v.5),穿盔甲(或加裝甲);提供防禦
ascend,(v.6),登高;上升;
assault,(v.7),攻擊;抨擊;施暴
astonish,(v.8),"使吃驚,使驚訝"
awe,(v.3),使敬畏;使畏怯
ballot,(v.6),投票;投票表決
ban,(v.3),禁止;取締
banquet,(v.7),宴請
batter,(v.6),連續猛擊;搗毀;把...用舊
beautify,(v.8),使更加美麗;美化
beware,(v.6),當心;提防
bid,(v.3),吩咐;(拍賣中)喊價
blast,(v.5),炸開;吹奏;嚴厲批評
blaze,(v.5),燃燒;閃耀;炫示
bleach,(v.6),漂白;曬得褪色;使脫色
blot,(v.4),污損(名譽);(用吸墨紙)吸乾
blur,(v.4),使模糊不清;使朦朧
bog,(v.3),陷入泥沼;動彈不得
bolt,(v.4),閂上;用螺栓拴緊;吞吃;衝出
boom,(v.4),發出隆隆聲;激增;暴漲;興旺
bound,(v.5),與...接界;跳躍;彈回
brace,(v.5),支撐;做好準備
braid,(v.5),編成辮子;編成穗帶;編結
bribe,(v.5),向...行賄
broaden,(v.7),變寬;變闊;擴大
brood,(v.5),孵蛋;籠罩;沈思;沮喪
browse,(v.6),瀏覽
bruise,(v.6),使受瘀傷;碰傷(水果);挫傷(感情)
bulge,(v.5),膨脹;凸起;裝滿
bully,(v.5),脅迫;欺侮
butcher,(v.7),屠宰(牲口)
cannon,(v.6),開砲;砲轟
caution,(v.7),警告;使小心
cellar,(v.6),把...藏入地窖(或酒窖)
certificate,(v.11),發證書給;用證書批准
chant,(v.5),反覆地唱(或說);吟誦
chatter,(v.7),喋喋不休;吱吱叫
cite,(v.4),引用;舉出;表揚
clasp,(v.5),扣住;鉤住;緊抱;緊握
cling,(v.5),黏著;依附;墨守
cluster,(v.7),使成簇(或群);叢生
clutch,(v.6),抓住;攫取
cocoon,(v.6),緊緊包住;使(自己)孤立
coil,(v.4),捲;盤繞;捲成圈
combat,(v.6),戰鬥;搏鬥;反對
commission,(v.10),"委任,委託"
commute,(v.7),減刑;通勤
compact,(v.7),使緊密;壓緊;使簡潔
compass,(v.7),"圖謀,計劃;包圍;達到;理解"
compel,(v.6),強迫;強求
compliment,(v.10),讚美;恭維
compound,(v.8),使惡化;使混合;使合成;以複利計算; 妥協
comprehend,(v.10),理解;領會;包含
compromise,(v.10),妥協;危及;洩露(祕密等)
compute,(v.7),計算;估算;推斷
computerize,(v.11),使電腦化;用電腦處理
conceal,(v.7),"隱蔽,隱藏"
conceive,(v.8),構想出;設想;懷孕
condemn,(v.7),責備;譴責;判刑
conduct,(v.7),"引導,帶領"
confront,(v.8),面臨;遭遇
consent,(v.7),同意;贊成
conserve,(v.8),保存;保護;節省
console,(v.7),安慰;慰問
contaminate,(v.11),弄髒;污染
contemplate,(v.11),凝視;思忖;仔細考慮
contend,(v.7),爭取;競爭;搏鬥;聲稱
convert,(v.7),轉變;變換;改變信仰
convict,(v.7),證明...有罪;判...有罪
copyright,(v.9),為(書籍等)取得版權
corrupt,(v.7),使腐敗;使墮落;賄賂
counsel,(v.7),忠告;提議
crater,(v.6),使成坑; 形成坑
creak,(v.5),發出咯吱咯吱聲
crib,(v.4),作弊;抄襲
crouch,(v.6),蹲伏;彎腰
crunch,(v.6),嘎吱作響地咬嚼(或踩、壓)
curb,(v.4),控制;遏止;勒住
curry,(v.5),梳刷(馬等);鞣製;用咖喱燒
dart,(v.4),投擲(標槍等);投射;狂奔
dazzle,(v.6),使眼花;使驚羨
decay,(v.5),腐朽;衰退
deceive,(v.7),"欺騙,蒙蔽"
delegate,(v.8),委派...為代表
despair,(v.7),"絕望,喪失信心"
despise,(v.7),鄙視
devour,(v.6),狼吞虎嚥地吃;吞沒
discard,(v.7),"拋棄,摒棄,丟棄"
discriminate,(v.12),歧視;區分出
dispense,(v.8),分配;執行;配(藥)
dispose,(v.7),配置;處置
distress,(v.8),使悲痛;使苦惱
document,(v.8),用文件證明
drape,(v.5),(用布等鬆軟地)覆蓋;垂掛
dwarf,(v.5),使顯得矮小;阻礙生長
dwell,(v.5),居住;存在於;思索
eclipse,(v.7),蝕;遮蔽;使失色;投下陰影
elaborate,(v.9),精心製作
elevate,(v.7),提高;振奮;升職
embrace,(v.7),擁抱;包含;抓住(機會等)
endeavor,(v.8),努力;力圖
enroll,(v.6),"把...記入名冊,登記"
ensure,(v.6),保證;擔保
entitle,(v.7),給...權力(或資格)
equate,(v.6),用符號表示某種關係;等同
erect,(v.5),"使豎立,使豎直"
erupt,(v.5),噴出;爆發
escort,(v.6),護送;為...護航;陪同
esteem,(v.6),尊重;評價
exceed,(v.6),超過;勝過
excel,(v.5),勝過;突出
exclaim,(v.7),呼喊;驚叫
exclude,(v.7),拒絕接納;排除在外
execute,(v.7),實施;執行;處死
exile,(v.5),流放;放逐
falter,(v.6),踉蹌;搖晃;結巴地說話
fascinate,(v.9),"迷住,使神魂顛倒"
fatigue,(v.7),使疲勞
fiddle,(v.6),拉提琴;胡來;騙取
filter,(v.6),過濾;滲透
flake,(v.5),使成薄片;像雪花般覆蓋
flap,(v.4),(上下或前後)拍動;(鳥)振(翅)
flaw,(v.4),使破裂;使有缺陷
flick,(v.5),疾飛;掠過
flip,(v.4),(為作出決定而)擲(硬幣);輕拋
flourish,(v.8),茂盛;繁茂;興旺
format,(v.6),編排或安排成某種形式
foul,(v.4),污染;玷污;犯規;塞住
freight,(v.7),裝貨於;運輸(貨物)
fume,(v.4),冒煙;薰;發怒
fuse,(v.4),把保險絲接入(電路);熔接;裝引信
fuss,(v.4),忙亂;小題大作;爭辯
gallop,(v.6),(馬等)疾馳;飛跑
gasp,(v.4),倒抽一口氣;喘氣
glare,(v.5),怒目注視;眩目地照射
gleam,(v.5),發微光;閃現
glitter,(v.7),閃爍;光彩奪目
gloom,(v.5),變陰暗;感到沮喪
gnaw,(v.4),啃;嚙;折磨
gobble,(v.6),狼吞虎嚥;(火雞)咯咯地叫
gorge,(v.5),塞飽;狼吞虎嚥地吃
grant,(v.5),"同意,准予"
graze,(v.5),吃草;放牧;擦傷
grease,(v.6),塗油脂於;賄賂
grip,(v.4),握牢;(咬或夾)牢;掌握
groan,(v.5),呻吟;抱怨
gross,(v.5),獲得...總收入(或毛利)
growl,(v.5),(狗等)嗥叫;(人)咆哮
grumble,(v.7),發牢騷;咕噥;發轟隆聲
gulp,(v.4),狼吞虎嚥;大口地吸(氣);哽住
gust,(v.4),吹強風
gut,(v.3),取出內臟;損毀(房屋等)的內部
handicap,(v.8),"妨礙,使不利"
harness,(v.7),上挽具;套(馬);駕馭
haul,(v.4),拖;拉;拖運
haunt,(v.5),(鬼魂等)常出沒於;縈繞;常去
hedge,(v.5),用樹籬圍住;兩面下注
heed,(v.4),留心;注意
heighten,(v.8),加高;增高;增加
herald,(v.6),宣佈;通報;預示...的來臨
hijack,(v.6),劫持
hiss,(v.4),發出嘶嘶聲;發出噓聲
honk,(v.4),發雁鳴;按喇叭
hood,(v.4),罩上兜帽(或風帽);加罩於
hound,(v.5),(用獵狗等)追獵;緊追
hover,(v.5),盤旋;徘徊
howl,(v.4),嗥叫;怒吼;大哭;大笑
hurl,(v.4),猛力投擲;發射;厲聲叫罵
hymn,(v.4),唱聖歌;唱讚美詩
impose,(v.6),徵(稅);加(負擔等)於
incense,(v.7),激怒;敬香
index,(v.5),編索引
induce,(v.6),導致;誘導;歸納出
indulge,(v.7),沈迷於;滿足(慾望等);縱容
inherit,(v.7),"繼承(傳統,遺產等)"
initiate,(v.8),創始;初學;(通過儀式)接納新成員
inquire,(v.7),訊問;查問;調查
institute,(v.9),創立;設立;開始
insure,(v.6),投保;確保
issue,(v.5),發行;發佈
jack,(v.4),用千斤頂托起
jaywalk,(v.7),不守交通規則橫穿馬路
jeer,(v.4),嘲笑;嘲弄
jingle,(v.6),發出叮噹聲
jolly,(v.5),用好話勸(某人)做...;開玩笑
jug,(v.3),(用罐)煮;燉;監禁
justify,(v.7),證明...是正當的;辯解
kindle,(v.6),點燃;煽動;照亮
lame,(v.4),使跛腳;使...變得無力
layer,(v.5),把...堆積成層
league,(v.6),使結盟;使聯合
lessen,(v.6),變小;變少;減輕
lime,(v.4),撒石灰於
limp,(v.4),跛行
linger,(v.6),繼續逗留;持續;磨蹭
lodge,(v.5),租房間給...住;申訴;暫住;投宿
lumber,(v.6),伐木;(英國)拖累
lump,(v.4),弄成一團;歸併到一起
magnify,(v.7),放大;擴大;誇張
manifest,(v.8),表明;顯示
marvel,(v.6),感到驚訝;感到好奇
mash,(v.4),把...搗成糊狀;壓碎
massage,(v.7),給...按摩(或推拿)
mediate,(v.7),調停解決;傳達
menace,(v.6),威脅;恐嚇
mingle,(v.6),使混合;使相混;交往
moan,(v.4),呻吟;嗚咽;悲歎
mock,(v.4),嘲弄;(為取笑而)模仿
modernize,(v.9),使現代化
modify,(v.6),更改;修改
moss,(v.4),以苔覆蓋;使長滿苔蘚
mound,(v.5),築牆防衛;堆起; 積成堆
mount,(v.5),登上;騎上;鑲嵌;發動(攻勢)
mourn,(v.5),哀痛;哀悼
mumble,(v.6),含糊地說;咕噥
mutter,(v.6),咕噥;抱怨
nag,(v.3),使煩惱;糾纏不休;不斷嘮叨
navigate,(v.8),航行於;飛行於;操縱;導航
nibble,(v.6),一點點地咬(或吃)
nickel,(v.6),鍍鎳於
nominate,(v.8),提名;任命
notify,(v.6),通知;公佈
orient,(v.6),使...朝東;定方位;使熟悉情況
ornament,(v.8),裝飾;美化
outdo,(v.5),勝過;超越
output,(v.6),生產;使出;輸出
overdo,(v.6),把...做得過分;使過於疲勞
overeat,(v.7),吃得過飽
overflow,(v.8),滿(或多)得溢出
overhear,(v.8),無意中聽到;偷聽
oversleep,(v.9),睡過頭
overwhelm,(v.9),壓倒;征服;使受不了
overwork,(v.8),使工作過度;使過勞;過度使用
paddle,(v.6),用槳划(船)
parallel,(v.8),與...平行;比得上
patch,(v.5),補綴;修補;拼湊
patent,(v.6),取得...的專利權
patrol,(v.6),巡邏;巡查
peck,(v.4),琢;輕吻
peek,(v.4),偷看;窺視
peg,(v.3),用木釘釘;用木夾夾
penetrate,(v.9),穿過;透過;識破;滲透入
perceive,(v.8),察覺;感知;意識到
perch,(v.5),(鳥)飛落;棲息;(在較高處)暫歇
peril,(v.5),使有危險;危及
perish,(v.6),消滅;暴卒;枯萎
persist,(v.7),堅持;固執
pinch,(v.5),擰;夾
piss,(v.4),小便
pistol,(v.6),用手槍射擊
plead,(v.5),為(案件)辯護;懇求
pledge,(v.6),保證給予;許諾;發誓
plow,(v.4),犁;耕;開(路);破(浪)前進
pluck,(v.5),採;拔...的毛;扯
plunge,(v.6),投入;將...插入;急降
poke,(v.4),戳;捅;撥弄
preach,(v.6),佈道;說教
prevail,(v.7),勝過;優勝;流行
preview,(v.7),試演;試映
prey,(v.4),捕食;掠奪
prick,(v.5),刺(穿);扎(穿);使內心極度痛苦
profile,(v.7),畫側面像;描出輪廓;寫傳略
prolong,(v.7),延長;拉長;拖延
prop,(v.4),支撐;維持;架;擱
proportion,(v.10),使成比例;使平衡;分攤
prospect,(v.8),勘探;找礦
prune,(v.5),修剪;修整;修枝
publicize,(v.9),宣傳;公佈;廣告
puff,(v.4),一陣陣地吹;喘氣;用粉撲施粉
pulse,(v.5),搏動;跳動;振動
purchase,(v.8),"買,購買"
quack,(v.5),(鴨)呱呱叫
qualify,(v.7),使具有資格
quiver,(v.6),顫抖;抖動(翅膀等)
rack,(v.4),把...放在架子上
rally,(v.5),召集;團結;重新振作
ranch,(v.5),經營牧場(或農場)
rattle,(v.6),使發出咯咯聲;使驚惶失措
reap,(v.4),收割;收穫
reckon,(v.6),認為;把...看作;覺得;測量
recommend,(v.9),"推薦,介紹"
reel,(v.4),捲;繞
referee,(v.7),為...擔任裁判;仲裁
refute,(v.6),駁斥;反駁
reign,(v.5),君臨;統治
rejoice,(v.7),欣喜;慶祝
repay,(v.5),償還;報答
reproduce,(v.9),繁殖;複製
resent,(v.6),憤慨;怨恨
reside,(v.6),居住;駐在
resort,(v.6),訴諸;憑藉
restrain,(v.8),抑制;約束
resume,(v.6),重新開始;繼續;恢復
retort,(v.6),反駁;回嘴
reverse,(v.7),翻轉;倒退;反向
revive,(v.6),復甦;恢復生機;使甦醒
revolt,(v.6),反叛;起義;使反感
revolve,(v.7),旋轉;自轉;以...為中心
rib,(v.3),裝肋於;嘲弄
ridge,(v.5),使成脊狀
rifle,(v.5),"洗劫,劫掠"
rim,(v.3),形成邊緣;顯出邊緣
rip,(v.3),撕;扯
ripple,(v.6),起漣漪;(頭髮等)呈波狀
rival,(v.5),與...競爭;比得上
roam,(v.4),漫步;漫遊;流浪
rumble,(v.6),(雷等)隆隆響;(車輛)轆轆行駛
rustle,(v.6),(樹葉;紙等)沙沙作響;使沙沙作響
saddle,(v.6),給(馬背)裝鞍;使負擔
saint,(v.5),使成為聖徒
salute,(v.6),向...行禮;向...致敬
savage,(v.6),兇猛地攻擊;激烈抨擊
scan,(v.4),細看;審視
scar,(v.4),結疤;留下傷痕
scent,(v.5),嗅;聞
scheme,(v.6),"策劃,密謀"
scorn,(v.5),輕蔑;藐視
scramble,(v.8),攀爬;雜亂蔓延;爭奪
scrap,(v.5),將...作為廢物;將...拆毀
scrape,(v.6),刮;擦;勉強過日子
scroll,(v.6),使成卷形;用渦卷飾裝飾
secure,(v.6),把...弄牢;關緊
segment,(v.7),分割;切成片
sharpen,(v.7),"削尖,磨快"
shatter,(v.7),粉碎;砸碎
shield,(v.6),保護;庇護;掩蓋
shiver,(v.6),發抖;打顫
shove,(v.5),推;撞;亂塞
shred,(v.5),切成條狀;用碎紙機撕毀(文件)
shriek,(v.6),尖叫;發出尖聲
shudder,(v.7),發抖;戰慄
shutter,(v.7),為...裝遮板(或快門等);關(店)
simmer,(v.6),煨;燉;(危機等)即將爆發
slam,(v.4),猛地關上;砰地放下;打成滿貫
slap,(v.4),摑...耳光;侮辱
slaughter,(v.9),屠宰;屠殺
slay,(v.4),殺死;殺害
slump,(v.5),(沈重地)倒下;(經濟)衰落
smash,(v.5),粉碎;瓦解;殺球
snarl,(v.5),吠;咆哮;纏結
snatch,(v.6),奪走;抓住
sneak,(v.5),"偷偷地走,溜"
sniff,(v.5),嗅;用力吸;抽鼻涕
snore,(v.5),打鼾
snort,(v.5),噴鼻息;輕蔑(或憤怒)地哼
soak,(v.4),浸泡;使濕透
sober,(v.5),使醒酒;使清醒;變得嚴肅
soften,(v.6),使變柔軟;使變和藹
sole,(v.4),給(鞋等)裝底(或換底)
solo,(v.4),單獨地; 單獨表演;單飛
sow,(v.3),播(種)
sponge,(v.6),(用海綿)揩拭;海綿般地吸收
spotlight,(v.9),聚光照明;使公眾注意
sprint,(v.6),奮力而跑;衝刺
spur,(v.4),用靴刺踢;鞭策;鼓勵
squash,(v.6),把...壓扁(壓碎);鎮壓
squat,(v.5),蹲坐;蜷伏
stack,(v.5),把...疊成堆;堆放
stagger,(v.7),搖搖晃晃;蹣跚而行
stain,(v.5),沾污;染污;染色
stake,(v.5),"把...押下打賭,拿...冒險"
stall,(v.5),把...關入畜舍;使拋錨;支吾;拖延
startle,(v.7),使驚嚇;使驚奇
steer,(v.5),"掌(船)舵,駕駛"
stereotype,(v.10),使成為陳規;把...澆鑄成鉛板
stew,(v.4),(用文火)燉;使極度不安;悶熱冒汗
stink,(v.5),發惡臭;名聲臭
stoop,(v.5),屈身;彎腰駝背;屈尊
straighten,(v.10),把...弄直;澄清
strain,(v.6),拉緊;伸張;竭力;扭傷;過濾
strand,(v.6),使擱淺;處於困境
strap,(v.5),用帶捆綁(或束住)
stray,(v.5),迷路;流浪;分心;入歧途
streak,(v.6),形成條紋;疾駛;閃現
stride,(v.6),邁大步走;跨越
stroll,(v.6),散步;溜達
stumble,(v.7),絆腳;絆倒;踉蹌
stump,(v.5),砍去...的幹;作巡迴政治演說
stun,(v.4),使昏迷;使大吃一驚
stutter,(v.7),結結巴巴地說話
submit,(v.6),提交;呈遞;使服從
substitute,(v.10),用...代替;代替
summon,(v.6),召喚
supervise,(v.9),監督;管理;指導
suppress,(v.8),鎮壓;壓制;抑制
surge,(v.5),(海浪)洶湧;激增
suspend,(v.7),使中止
sustain,(v.7),支撐;承受
swamp,(v.5),使陷入沼澤;淹沒;使陷入困境
swarm,(v.5),成群地移動(或飛行);擠滿
sympathize,(v.10),同情;憐憫
tackle,(v.6),著手對付(或處理);擒抱並摔倒
tan,(v.3),曬成棕褐色;鞣(皮)
tangle,(v.6),使糾結;使混亂
tar,(v.3),塗焦油於;玷污;污辱
taunt,(v.5),辱罵;嘲笑;奚落
tempt,(v.5),引誘;誘惑
tenant,(v.6),"租,租賃;居住於"
terrace,(v.7),使成梯形地
thrill,(v.6),使興奮;使激動;使毛骨悚然;顫抖
throng,(v.6),擠滿;湧入
thrust,(v.6),用力推;刺;插
tick,(v.4),發滴答聲;責備
tile,(v.4),鋪砌瓦(或瓷磚等)
tilt,(v.4),使傾斜;使翹起;偏向
tin,(v.3),把...裝罐
tiptoe,(v.6),踮著腳
toil,(v.4),苦幹;艱難地行進
torch,(v.5),如火炬般地燃燒
torment,(v.7),使痛苦;折磨;煩擾
torture,(v.7),拷打;拷問;折磨
tramp,(v.5),腳步沈重地行走;踐踏;流浪
trample,(v.7),踩;踐踏;蔑視
trench,(v.6),挖溝;挖戰壕
trifle,(v.6),戲弄;輕視
trim,(v.4),修剪;修整;整理;削減
triple,(v.6),使成三倍;三倍於
trot,(v.4),(馬等)小跑;(人)慢跑
tuck,(v.4),把...塞進;使有褶襉
umpire,(v.6),仲裁;當裁判
underline,(v.9),劃線於...之下;強調
update,(v.6),使...合乎時代;更新
utter,(v.5),發出(聲音等);說;講
vacuum,(v.6),吸塵
veil,(v.4),用帷幕分隔;掩飾;戴面紗
venture,(v.7),冒險;大膽行事
veto,(v.4),否決;反對
vibrate,(v.7),顫動;振動;震動
videotape,(v.9),將(節目)錄到帶子上
vow,(v.3),發誓要;鄭重宣告
wade,(v.4),涉水而行;艱難地前進
wail,(v.4),慟哭;(警笛等)尖嘯;哀訴
ward,(v.4),避開;擋開
warehouse,(v.9),把...存入倉庫
weary,(v.5),使疲倦;使厭煩
wharf,(v.5),靠碼頭
whine,(v.5),發哀鳴聲;發牢騷
whirl,(v.5),旋轉;迴旋
whisk,(v.5),撢;打(蛋等); 迅速移動
wholesale,(v.9),以批發方式
widow,(v.5),使成寡婦(或鰥夫)
wither,(v.6),枯萎;凋謝
worship,(v.7),崇拜;拜神;做禮拜
wring,(v.5),絞;擰;緊握
yacht,(v.5),駕快艇;乘遊艇
yarn,(v.4),講故事;長談
yield,(v.5),出產;使屈服;讓路
