diverse,(adj.7),互異的;多變化的
documentary,(adj.11),文件的;(電影、電視等)記錄的
drastic,(adj.7),激烈的;極端的
dreary,(adj.6),慘淡的;沈悶的
dual,(adj.4),雙的;雙倍的;雙重的
dubious,(adj.7),半信半疑的;含糊的
eccentric,(adj.9),(人、行為等)古怪的
edible,(adj.6),"可食的,食用的"
editorial,(adj.9),社論的
eligible,(adj.8),有資格當選的;合格的
elite,(adj.5),精英的
eloquent,(adj.8),雄辯的;口才流利的
emphatic,(adj.8),強調的;著重的
epidemic,(adj.8),流行性的;傳染的;極為流行的
equivalent,(adj.10),"相等的,相同的"
ethical,(adj.7),倫理的;道德的
ethnic,(adj.6),種族的;人種學的
excessive,(adj.9),過度的;極度的
exclusive,(adj.9),排外的;唯一的;獨家的
exotic,(adj.6),異國情調的;外來的
explicit,(adj.8),詳盡的;清楚的
exquisite,(adj.9),精緻的;精良的;精選的
extracurricular,(adj.15),課外的
fabulous,(adj.8),極好的;驚人的
feasible,(adj.8),可行的;可能的
finite,(adj.6),有限的
fireproof,(adj.9),防火的;耐火的
fluid,(adj.5),流動的;液體的;流暢的
formidable,(adj.10),令人畏懼的;難對付的
forthcoming,(adj.11),即將到來的
foster,(adj.6),收養的
fragile,(adj.7),易碎的;虛弱的
frail,(adj.5),身體虛弱的;易損壞的
genetic,(adj.7),基因的;遺傳(學)的
gloomy,(adj.6),陰暗的;憂鬱的
graphic,(adj.7),生動的;寫實的;圖解的
honorary,(adj.8),(學位等)名譽上的;名譽職位的
hospitable,(adj.10),好客的;(氣候等)宜人的
humanitarian,(adj.12),人道主義的;博愛的
hysterical,(adj.10),歇斯底里的;極可笑的
immune,(adj.6),免疫的;免於...的
imperative,(adj.10),必要的;命令式的;祈使法的
implicit,(adj.8),不言明的;含蓄的
imposing,(adj.8),壯觀的;氣勢宏偉的;莊嚴的
incentive,(adj.9),"刺激的;鼓勵的,獎勵的"
incidental,(adj.10),易發生的;附帶的
inclusive,(adj.9),包含的;包括在內的
inevitable,(adj.10),不可避免的
infectious,(adj.10),傳染的;有感染力的
ingenious,(adj.9),心靈手巧的;足智多謀的
inherent,(adj.8),固有的;與生俱來的
initiative,(adj.10),開始的;初步的;創始的
innovative,(adj.10),創新的
intact,(adj.6),完整無缺的;原封不動的
invaluable,(adj.10),非常貴重的;無價的
ironic,(adj.6),具有諷刺意味的;挖苦的
irritable,(adj.9),易怒的;急躁的
joyous,(adj.6),快樂的;高興的
legendary,(adj.9),傳說的;傳奇的
legislative,(adj.11),立法的;有立法權的
legitimate,(adj.10),合法的;合法婚姻所生的;合理的
lengthy,(adj.7),長的;冗長的;囉唆的
liable,(adj.6),易...的;可能的;負有法律責任的
literal,(adj.7),照字面的;原義的;如實的
literate,(adj.8),能讀寫的;有文化修養的
lunatic,(adj.7),瘋的;瘋狂的
lush,(adj.4),蒼翠繁茂的;豐富的
lyric,(adj.5),抒情的;適於歌唱的
medieval,(adj.8),中世紀的;中古風的;守舊的
melancholy,(adj.10),憂鬱的;令人沮喪的
mellow,(adj.6),(水果)成熟的;(人)圓熟的
metropolitan,(adj.12),大都市的
militant,(adj.8),好戰的;激進的
miniature,(adj.9),小型的;小規模的
miraculous,(adj.10),神奇的;奇蹟般的
mischievous,(adj.11),惡作劇的;淘氣的
missionary,(adj.10),傳教的;教會的;傳教士的
monotonous,(adj.10),單調的;無變化的
mournful,(adj.8),憂傷的;悲切的
municipal,(adj.9),市的;市政的
mute,(adj.4),沈默的;啞的
narrative,(adj.9),敘事的;故事形式的
naval,(adj.5),海軍的
neutral,(adj.7),中立的;中立國的;空檔的
notorious,(adj.9),惡名昭彰的
nutrient,(adj.8),"營養的,滋養的"
nutritious,(adj.10),有營養的
obscure,(adj.7),暗的;模糊的;偏僻的;微賤的
operational,(adj.11),操作上的;經營上的
optional,(adj.8),隨意的;非必須的
orderly,(adj.7),整齊的;有條理的
outrageous,(adj.10),可恥的;無法無天的;令人吃驚的
outright,(adj.8),全部的;直率的;公開的
overhead,(adj.8),在上頭的;高架的
pathetic,(adj.8),可憐的;可悲的
patriotic,(adj.9),愛國的
pedestrian,(adj.10),徒步的;行人的
persistent,(adj.10),堅持不懈的;固執的;持續的
perspective,(adj.11),"透視的,透視畫的"
petty,(adj.5),小的;瑣碎的;氣量小的
photographic,(adj.12),攝影(術)的;攝影用的
picturesque,(adj.11),圖畫般的;美麗的
pious,(adj.5),虔誠的;篤信的
pollutant,(adj.9),受污染的;造成污染的
preliminary,(adj.11),預備的;初步的
premature,(adj.9),過早的;草率的;早產的
premier,(adj.7),首位的;最早的
presidential,(adj.12),總統的;總統選舉的
preventive,(adj.10),預防的;防病的
profound,(adj.8),深刻的;深度的
progressive,(adj.11),逐漸的
prone,(adj.5),有...傾向的;俯伏的
prospective,(adj.11),預期的;盼望中的;未來的
provincial,(adj.10),省的;鄉氣的
punctual,(adj.8),準時的
quarrelsome,(adj.11),喜歡爭吵的
radiant,(adj.7),光芒四射的;容光煥發的;發熱的
radiate,(adj.7),具輻射部的;輻射狀的
radical,(adj.7),基本的;徹底的
random,(adj.6),胡亂的;隨機的
rash,(adj.4),輕率的;急躁的
rational,(adj.8),理性的;明事理的;合理的
recipient,(adj.9),接受的;受領的
recreational,(adj.12),消遣的;娛樂的;休養的
redundant,(adj.9),多餘的;過剩的
reflective,(adj.10),反射的;沈思的;反映的
regardless,(adj.10),"不注意的,不留心的;不關心的"
relevant,(adj.8),有關的;切題的
renowned,(adj.8),有名的;有聲譽的
residential,(adj.11),居住的;住宅的
resistant,(adj.9),抵抗的
resolute,(adj.8),堅決的;不屈不撓的
respective,(adj.10),分別的;各自的
retail,(adj.6),零售的
rhythmic,(adj.8),有節奏的;有韻律的
rigorous,(adj.8),嚴格的;嚴厲的;嚴密的
ritual,(adj.6),(宗教)儀式的;典禮的
ruby,(adj.4),紅寶石色的
sane,(adj.4),神志正常的;頭腦清楚的
scenic,(adj.6),風景的;景色秀麗的
selective,(adj.9),有選擇性的
sentimental,(adj.11),情深的;情感;多愁善感的
serene,(adj.6),安詳的;寧靜的
sheer,(adj.5),全然的;(紡織物)極薄的;陡峭的
shrewd,(adj.6),精明的;狡猾的;機靈的
simultaneous,(adj.12),同時發生的;同步的
skeptical,(adj.9),懷疑的;多疑的
sneaky,(adj.6),鬼鬼祟祟的
sociable,(adj.8),好交際的;善交際的
sophisticated,(adj.13),老於世故的;精通的;精密的
spacious,(adj.8),寬敞的;廣闊的
spectacular,(adj.11),壯觀的;壯麗的
spiral,(adj.6),螺旋(形)的;盤旋的
spontaneous,(adj.11),自發的;自然的
stationary,(adj.10),不動的;定居的
strategic,(adj.9),戰略的
subjective,(adj.10),主觀的;個人的;主詞的
subordinate,(adj.11),下級的;次要的;從屬的
subsequent,(adj.10),隨後的;接著發生的
subtle,(adj.6),微妙的;難捉摸的
suburban,(adj.8),郊區的;近郊的
successive,(adj.10),連續的;後繼的;繼承的
superb,(adj.6),"宏偉的;華麗的; 上乘的,一流的"
supersonic,(adj.10),超音波的;超音速的
superstitious,(adj.13),迷信的
surplus,(adj.7),過剩的;剩餘的
symbolic,(adj.8),象徵的;符號的
synthetic,(adj.9),綜合(性)的;合成的;人造的
tedious,(adj.7),冗長乏味的;使人厭煩的
textile,(adj.7),紡織的
theatrical,(adj.10),劇場的;戲劇的;戲劇性的
theoretical,(adj.11),理論的;非應用的;假設的
thrifty,(adj.7),節儉的;茂盛的
tranquil,(adj.8),平靜的;安靜的;安寧的
triumphant,(adj.10),勝利的;得意洋洋的
trivial,(adj.7),瑣細的;平凡的
tropic,(adj.6),熱帶的
truant,(adj.6),逃學的;玩忽職守的
ultimate,(adj.8),最後的;最終的
unanimous,(adj.9),全體一致的
utmost,(adj.6),最大的;最遠的;極度的
valiant,(adj.7),勇敢的;英勇的
valid,(adj.5),有根據的;有效的
variable,(adj.8),易變的;變異的
versatile,(adj.9),多才多藝的;多功能的
vicious,(adj.7),惡意的;惡毒的
victorious,(adj.10),勝利的
virtual,(adj.7),實質上的;虛擬的
vocal,(adj.5),聲音的;用言語表達的
vocational,(adj.10),職業的
vulgar,(adj.6),粗俗的;下流的
vulnerable,(adj.10),易受傷的;有弱點的
waterproof,(adj.10),防水的
watertight,(adj.10),不透水的;無懈可擊的
whatsoever,(adj.10),不管什麼樣的;無論怎麼的
witty,(adj.5),機智的;說話風趣的
abbreviate,(v.10),縮寫
abound,(v.6),大量存在;富足;充滿
abuse,(v.5),濫用;虐待
accelerate,(v.10),加快;增長
accommodate,(v.11),能容納;能提供...膳宿;給...方便
accord,(v.6),(與...)一致;調解
accumulate,(v.10),累積;積聚
addict,(v.6),使沈溺;使成癮
administer,(v.10),管理;給予;執行
administrate,(v.12),管理;支配
advocate,(v.8),擁護;提倡
affirm,(v.6),斷言;申明;堅稱
alienate,(v.8),使疏遠;離間
allocate,(v.8),分派;分配
ambush,(v.6),埋伏下;伏擊
amplify,(v.7),放大(聲音等);擴大
animate,(v.7),賦予生命;繪製(卡通影片)
anticipate,(v.10),預期;預先考慮到
apprentice,(v.10),當學徒
approximate,(v.11),接近;近似;大致估計
articulate,(v.10),清晰地講話;相互連貫
assassinate,(v.11),"暗殺,詆毀"
assert,(v.6),斷言;堅持
assess,(v.6),估價;評價
attain,(v.6),達到;獲得
auction,(v.7),拍賣
authorize,(v.9),授權給;批准
autograph,(v.9),親筆簽名於
beckon,(v.6),(招手或點頭)示意;召喚
besiege,(v.7),圍攻;圍困;煩擾
betray,(v.6),背叛;出賣
bias,(v.4),使存偏見
blunder,(v.7),犯大錯;出漏子
blunt,(v.5),使鈍;使遲鈍;減弱
bombard,(v.7),砲擊;不斷攻擊;連續提出問題
boost,(v.5),舉;抬;推動;促進
boycott,(v.7),聯合抵制
brew,(v.4),釀造;醞釀著
buckle,(v.6),扣住;垮掉;讓步
canvas,(v.6),用帆布覆蓋;用帆布裝備
caption,(v.7),加標題於
caress,(v.6),愛撫;撫摸;寵愛
cater,(v.5),承辦宴席;迎合
certify,(v.7),證明;保證;發證書(或執照等)
characterize,(v.12),描繪...的特性;具有...的特徵
chariot,(v.7),駕馭(戰車或馬車)
chuckle,(v.7),咯咯地笑;暗自發笑
civilize,(v.8),"使文明,使開化"
clamp,(v.5),鉗緊;夾住;強行實施;取締
cleanse,(v.7),清洗;淨化
clench,(v.6),緊握;緊咬
clone,(v.5),複製
coincide,(v.8),同時發生;巧合;一致
collide,(v.7),相撞;衝突;抵觸
commemorate,(v.11),慶祝;紀念
commence,(v.8),開始;著手;得學位
compensate,(v.10),補償;賠償;酬報
compile,(v.7),匯編;收集(資料等);編譯(程式)
complement,(v.10),補充;補足;與...相配
comprise,(v.8),包括;由...組成
concede,(v.7),(勉強)承認;讓步;承認失敗
condense,(v.8),濃縮;縮短;凝結
confer,(v.6),授予(學位等);給予;協商
conform,(v.7),遵照;符合;使一致
contradict,(v.10),否定(陳述等);反駁;與...矛盾
coordinate,(v.10),"協調,調節; 協調一致"
core,(v.4),挖去...的果核
covet,(v.5),垂涎;貪圖
cramp,(v.5),用夾鉗夾緊;限制;約束
crook,(v.5),使彎曲;成鉤形
cruise,(v.6),巡航;航遊;緩慢巡行
crumble,(v.7),粉碎;崩潰;(希望等)破滅
crust,(v.5),結成外殼;覆有硬皮
cultivate,(v.9),栽培(作物等);養殖(魚等);培育
decline,(v.7),"下降,下跌,衰退,婉拒,謝絕"
dedicate,(v.8),奉獻;獻身於;舉行落成典禮
deem,(v.4),認為;視作
defect,(v.6),逃跑;脫離;背叛
degrade,(v.7),貶低;降級;降低
deliberate,(v.10),仔細考慮;商議
denounce,(v.8),譴責;告發
depict,(v.6),描畫;雕出;描述
deprive,(v.7),剝奪
derive,(v.6),取得;衍生出
descend,(v.7),(走)下來;下降;來自於
designate,(v.9),標出;指定;定名為;委任
detach,(v.6),分開;拆卸;派遣
detain,(v.6),留住;扣留
deter,(v.5),嚇住;使斷念
deteriorate,(v.11),惡化;(價值)下降;退化;墮落
devalue,(v.7),降低價值;(貨幣)貶值
diagnose,(v.8),診斷
diagram,(v.7),"用圖解法表示,圖示"
dictate,(v.7),"口授,口述,"
differentiate,(v.13),構成差別;區分
diminish,(v.8),減少;減小;縮減
disable,(v.7),使失去能力;使傷殘
disapprove,(v.10),不贊成;不同意
discharge,(v.9),卸貨;發射;排出;釋放;解雇
disclose,(v.8),使露出;揭發;透露
discomfort,(v.10),使不舒服;使不安
disgrace,(v.8),使丟臉
dismantle,(v.9),去掉覆蓋物;拆除
dismay,(v.6),使驚慌;使沮喪
dispatch,(v.8),派遣;發送
disperse,(v.8),驅散;解散;散佈
displace,(v.8),迫使離開;取代;免職
displease,(v.9),使不高興;得罪
disregard,(v.9),漠視
dissolve,(v.8),分解;使融化
dissuade,(v.8),勸阻
distort,(v.7),扭曲;曲解;變形
distract,(v.8),轉移(目標);使分心
distrust,(v.8),不信任;懷疑
diversify,(v.9),使多樣化
divert,(v.6),轉向;改道;使分心
dome,(v.4),成圓頂狀
donate,(v.6),"捐獻,捐贈"
doom,(v.4),注定;使失敗;毀滅
drizzle,(v.7),下毛毛雨
dynamite,(v.8),用炸藥爆破;炸毀
ebb,(v.3),退潮;衰退
embark,(v.6),上船(或飛機等);從事
emigrate,(v.8),移居外國(或外地)
enact,(v.5),制定(法律);扮演(角色)
enhance,(v.7),"提高,增加"
enlighten,(v.9),啟發;啟迪
enrich,(v.6),使富裕;使豐富;使肥沃
erode,(v.5),腐蝕;侵蝕;磨損
escalate,(v.8),使逐步上升(增強或擴大)
evacuate,(v.8),撤離;避難;疏散
evolve,(v.6),使逐步形成;發展
excerpt,(v.7),摘錄;引用
exert,(v.5),用(力);施加
expel,(v.5),驅逐;排出;開除
expire,(v.6),失效;滿期;吐氣
exploit,(v.7),"開發,開採,開拓"
extract,(v.7),取出;抽出;提煉;摘錄
facilitate,(v.10),使容易;促進;幫助
flare,(v.5),閃耀;(搖曳不定地)燃燒;閃亮
flicker,(v.7),閃爍;搖曳;忽隱忽現
fling,(v.5),(用力地)扔;擲
flutter,(v.7),振翼;飄動;(心臟等)不規則跳動
foresee,(v.7),預見;預知
formulate,(v.9),使公式化;規劃;配製
forsake,(v.7),拋棄;革除
fortify,(v.7),築防禦工事於;增強
foster,(v.6),養育;培養;促進
fracture,(v.8),使斷裂;使折斷;使骨折
fragment,(v.8),使成碎片
freak,(v.5),使瘋狂;使反常
fret,(v.4),使苦惱;使煩躁
generalize,(v.10),泛論;概括
generate,(v.8),產生;發生(熱;電;光等)
glisten,(v.7),閃耀;閃亮
graph,(v.5),用圖表表示
grill,(v.5),(用烤架)烤(魚、肉等);拷問
grope,(v.5),觸摸;暗中摸;探索
hack,(v.4),劈;砍
hail,(v.4),向...歡呼;招呼;下冰雹
harass,(v.6),騷擾;使煩惱
hazard,(v.6),冒險作出
highlight,(v.9),用強光照射;使顯著;使突出
hospitalize,(v.11),住院治療
humiliate,(v.9),羞辱;使丟臉
hunch,(v.5),隆起;彎成弓狀
hurdle,(v.6),跨(欄);克服(困難)
illuminate,(v.10),照亮;用燈裝飾;啟發
implement,(v.9),履行;實施;執行
imprison,(v.8),監禁;束縛
incline,(v.7),傾斜;屈身;有意
infer,(v.5),"推斷,推論"
inhabit,(v.7),居住於;棲息於
inject,(v.6),注射(藥液等)
integrate,(v.9),使結合;求積分
intervene,(v.9),介入;干預;調停
intimidate,(v.10),威嚇;脅迫
intrude,(v.7),侵入;闖入
inventory,(v.9),把...登入目錄;盤存
irritate,(v.8),使惱怒;使煩躁
kidnap,(v.6),綁架;劫持
lament,(v.6),哀悼;悲痛;痛哭
legitimate,(v.10),使合法
liberate,(v.8),"解放,使獲自由"
lounge,(v.6),(懶洋洋地)倚靠;閒蕩
lure,(v.4),誘惑;以誘餌吸引
manipulate,(v.10),操作;運用;操縱;對...做手腳
mar,(v.3),毀損;損傷;玷污
massacre,(v.8),屠殺;使慘敗
meditate,(v.8),沈思;深思熟慮
mellow,(v.6),使成熟;使圓熟
merchandise,(v.11),買賣;經營
merge,(v.5),合併;融合
migrate,(v.7),移居;定期移棲;回游
mimic,(v.5),模仿;與...極相似
miniature,(v.9),是...的縮影
minimize,(v.8),使減到最少(或最小);低估
mobilize,(v.8),動員;調動
mold,(v.4),鑄造;塑造;發霉
mute,(v.4),消除(聲音);減輕(聲音)
narrate,(v.7),講(故事);敘述;作旁白
nourish,(v.7),養育;滋養
nurture,(v.7),養育;培育
oblige,(v.6),使不得不;迫使;施恩於
obscure,(v.7),使變暗;遮掩;使難理解
oppress,(v.7),壓迫;壓制
originate,(v.9),發源;來自
outfit,(v.6),裝備;配備;供給
outlaw,(v.6),宣佈...為不合法;禁止
outnumber,(v.9),數量上超過
outrage,(v.7),激起義憤;激怒;施暴行
overlap,(v.7),與...部分重疊
overturn,(v.8),使翻轉;翻倒;推翻
paralyze,(v.8),使麻痺;使癱瘓
peddle,(v.6),挨戶兜售;沿街叫賣
pension,(v.7),發給...退休金(或養老金等)
persevere,(v.9),堅持不懈;不屈不撓
phase,(v.5),使定相;使同步;分階段實行
pierce,(v.6),刺穿;穿透
poach,(v.5),水煮(蛋);偷獵;侵佔
ponder,(v.6),仔細考慮;衡量;回想
populate,(v.8),居住於;移民於
posture,(v.7),擺出姿勢;故作姿態
precede,(v.7),處在...之前;(地位等)高於
preface,(v.7),為...加序言(或開場白)
prejudice,(v.9),使抱偏見;使懷成見
prescribe,(v.9),規定;指定;開(藥方)
preside,(v.7),主持;管轄
presume,(v.7),假定;認為;擅自(做)
prohibit,(v.8),禁止
propel,(v.6),推進;推動;驅策
prosecute,(v.9),對...起訴;告發
provoke,(v.7),對...挑釁;煽動;激怒
prowl,(v.5),(野獸等)四處覓食;徘徊
purify,(v.6),使純淨;淨化
quench,(v.6),壓制;抑制;解(渴);熄滅
query,(v.5),詢問;對...表示疑問
radiate,(v.7),(光、熱等)散發;輻射;煥發
raft,(v.4),用筏子運送;划筏
raid,(v.4),襲擊;劫掠
ransom,(v.6),贖回;向...勒索贖金
ravage,(v.6),蹂躪;使荒蕪
reconcile,(v.9),和解;使一致;使安於
recruit,(v.7),徵募;雇用;補充
recur,(v.5),再發生;再現
refine,(v.6),提煉;精鍊
refund,(v.6),退還;歸還;償還
rehearse,(v.8),"排練,排演"
rein,(v.4),(用韁繩)勒住;駕馭;控制
reinforce,(v.9),增援;加強;加深
relay,(v.5),轉達;轉播
relish,(v.6),喜愛;愛好;加佐料
render,(v.6),使得;使成為;提供
repress,(v.7),抑制;鎮壓
retail,(v.6),以零售方式;以零售價格
retaliate,(v.9),報復
retrieve,(v.8),收回;檢索;使恢復
ridicule,(v.8),嘲笑;戲弄
riot,(v.4),參加(或發動)暴亂;放縱
rotate,(v.6),旋轉;輪流
safeguard,(v.9),保護;防衛
sanction,(v.8),對...實施制裁
script,(v.6),把...改編為劇本
seduce,(v.6),誘惑;引誘
sequence,(v.8),排序
shed,(v.4),流出;毛髮等脫落;蛻(殼等)
shoplift,(v.8),冒充顧客在商店內偷竊
shun,(v.4),躲開;迴避
signify,(v.7),表示...的意思;意味著
simplify,(v.8),"簡化,精簡;使單純;使平易"
skim,(v.4),"去,去除;瀏覽,略讀"
slang,(v.5),"用粗話罵;欺騙,詐取"
slash,(v.5),(用刀;劍等)砍;大幅度削減
slot,(v.4),開狹長的孔;把...納入序列中
slum,(v.4),去貧民窟
smack,(v.5),略有滋味;掌摑;咂(嘴);響吻
smother,(v.7),使窒息;悶住(火);扼殺
smuggle,(v.7),走私
snare,(v.5),(用陷阱等)捕捉;誘...入圈套
sneer,(v.5),輕蔑地笑;譏諷
soar,(v.4),往上飛舞;翱翔;暴漲
socialize,(v.9),交際;社會主義化
soothe,(v.6),安慰;哄;減輕
span,(v.4),跨越;在...架橋
specialize,(v.10),專攻;專門從事
specify,(v.7),具體指定;詳細指明
speculate,(v.9),推測;投機;推斷
spike,(v.5),用大釘釘牢;用尖物刺穿
spiral,(v.6),盤旋;成螺旋形
spire,(v.5),螺旋形上升;發芽
sponsor,(v.7),發起;主辦;倡議;贊助
sprawl,(v.6),伸開四肢躺(或爬);蔓生
stabilize,(v.9),使穩定;使穩固
stalk,(v.5),偷偷靠近;追蹤
stammer,(v.7),口吃;結結巴巴地說話
staple,(v.6),用U形釘固定;用釘書針釘
starch,(v.6),給(衣服等)上澱粉漿
stimulate,(v.9),刺激;激勵;使興奮;促使
stock,(v.5),給(商店)辦貨;貯存
strangle,(v.8),勒死;扼住;悶住
stunt,(v.5),表演絕技;妨礙
subordinate,(v.11),使居次要地位;使隸屬;使服從
subscribe,(v.9),訂閱;認捐;簽名
suffocate,(v.9),使窒息;扼制
supplement,(v.10),增補;為...補編附錄
surpass,(v.7),勝過;大於;多於
swap,(v.4),交換;以...作交換
symbolize,(v.9),"象徵,標誌"
terminate,(v.9),使結束;使終止;解雇
texture,(v.7),使...行成紋理
thrive,(v.6),興旺;繁榮;茂盛生長
throb,(v.5),(心臟;脈搏等)跳動;抽動;抽痛
toll,(v.4),徵收捐稅(或通行費等);敲鐘
topple,(v.6),使倒塌;推翻
transit,(v.7),通過;運送過
transmit,(v.8),傳送;傳達;發射;播送;傳染
transplant,(v.10),移植;移種
tread,(v.5),踩;踏;步行
trek,(v.4),艱苦跋涉或移居
trespass,(v.8),擅自進入;侵入
trigger,(v.7),扣扳機開(槍);發射;觸發
truant,(v.6),逃學;逃避責任;偷懶
uncover,(v.7),揭開...的蓋子;揭露
underestimate,(v.13),低估
undergo,(v.7),經歷;接受(治療、檢查等)
undermine,(v.9),侵蝕...的基礎;暗中破壞
undertake,(v.9),著手做;進行
undo,(v.4),解開;脫去(衣服等);取消
unfold,(v.6),展開;呈現
unify,(v.5),統一;聯合;使一致
unlock,(v.6),開鎖;開啟
unpack,(v.6),打開包裹(或行李等)
upgrade,(v.7),上坡; 使升級
uphold,(v.6),舉起;支撐;維護
usher,(v.5),引領;迎接;當引座員
utilize,(v.7),利用
vend,(v.4),出售;販賣
verge,(v.5),處在邊沿;瀕臨
victimize,(v.9),使犧牲;使痛苦
visualize,(v.9),使顯現;使形象化
vomit,(v.5),嘔吐;使嘔吐
waterproof,(v.10),使不透水
withstand,(v.9),抵擋;反抗;禁得起
woo,(v.3),追求;追逐
wrench,(v.6),猛扭;攫取;使痛苦
wrestle,(v.7),與...摔角;與...搏鬥
xerox,(v.5),複印
yearn,(v.5),思念;渴望;嚮往
accordingly,(adv.11),照著;相應地;因此
alongside,(adv.9),在旁邊;沿著
deadly,(adv.6),"死一般地;非常,極度地"
hereafter,(adv.9),此後;在來世
likewise,(adv.8),同樣地;也;又
outright,(adv.8),全部地;無保留地;公然
overhead,(adv.8),在頭頂上;在上頭;高高地
regardless,(adv.10),無論如何
retail,(adv.6),以零售方式;以零售價格
sheer,(adv.5),全然;十足地;陡峭地
smack,(adv.5),猛然地;砰然作聲地;不偏不倚地
thereafter,(adv.10),之後;以後
thereby,(adv.7),因此;由此
alongside,(prep.9),在...旁邊;沿著...的邊
abbreviation,(n.12),縮寫;省略
aboriginal,(n.10),土著居民; 土生動物(或植物)
aborigine,(n.9),土著居民
abstraction,(n.11),抽象
abundance,(n.9),豐富;充足
abuse,(n.5),濫用;虐待
acceleration,(n.12),加速;促進
accessory,(n.9),附件;配件;從犯
accommodation,(n.13),適應;方便設施;住處
accord,(n.6),一致;符合
accordance,(n.10),一致;和諧;符合
accounting,(n.10),會計;會計學
accumulation,(n.12),累積;積聚
accusation,(n.10),指控;指責
acquisition,(n.11),收購;取得
activist,(n.8),激進主義份子;行動主義者
adaptation,(n.10),適應;改寫
addict,(n.6),入迷的人;有癮的人
addiction,(n.9),沈溺;上癮
administration,(n.14),管理;經營;管理部門
administrator,(n.13),管理人;行政官員
advocate,(n.8),提倡者;擁護者
aggression,(n.10),侵略;侵犯行為
alcoholic,(n.9),酒鬼
alliance,(n.8),結盟;聯盟
alternative,(n.11),選擇的自由(或餘地)
ambiguity,(n.9),意義不明確;模稜兩可的話
ambulance,(n.9),救護車
ambush,(n.6),埋伏;伏擊
analects,(n.8),文選;論集
analogy,(n.7),相似;類推;類比
analyst,(n.7),分析師
anchorman,(n.9),男主播
anchorwoman,(n.11),女主播
anecdote,(n.8),軼事;祕史
annoyance,(n.9),惱怒;打擾;討厭的東西(或人)
Antarctic,(n.9),南極區
