probable,(adj.8),很可能發生的
proper,(adj.6),"適合的,適當的"
protective,(adj.10),"保護的,防護的"
pure,(adj.4),純粹的
queer,(adj.5),古怪的;頭暈眼花的
racial,(adj.6),種族的
raw,(adj.3),"生的,未煮過的;未加工的"
reasonable,(adj.10),"合理的,正當的"
regional,(adj.8),"地區的,局部的"
reliable,(adj.8),可信賴的;可靠的;確實的
religious,(adj.9),宗教的;虔誠的
remote,(adj.6),遙遠的;偏僻的
representative,(adj.14),"代表性的,典型的"
ripe,(adj.4),成熟的
roast,(adj.5),烘烤的
romantic,(adj.8),富於浪漫色彩的
rotten,(adj.6),腐爛的;發臭的
rough,(adj.5),粗糙的;表面不平的
routine,(adj.7),"日常的,例行的,常規的"
rusty,(adj.5),生鏽的
satisfactory,(adj.12),令人滿意的
scarce,(adj.6),缺乏的;不足的
scary,(adj.5),膽小的;提心吊膽的
scientific,(adj.10),科學的
secondary,(adj.9),第二的;次要的
sensible,(adj.8),有知覺的;明顯的
sensitive,(adj.9),敏感的;易受傷害的
sexual,(adj.6),兩性的;關於性關係的;性慾的
sexy,(adj.4),性感的
shady,(adj.5),靠不住的;名聲不好的
shallow,(adj.7),淺的
shiny,(adj.5),晴朗的;有光澤的
significant,(adj.11),有意義的
sincere,(adj.7),誠懇的
slippery,(adj.8),容易滑的;不明確的
smooth,(adj.6),"平滑的,光滑的;平坦的"
solid,(adj.5),結實的;堅固的
sore,(adj.4),疼痛的
specific,(adj.8),"特殊的,特定的"
stable,(adj.6),"穩定的,牢固的"
stale,(adj.5),不新鮮的;污濁的;陳舊的
steady,(adj.6),"穩固的,平穩的"
steep,(adj.5),陡峭的
sticky,(adj.6),黏的;塗有黏膠物質的;泥濘的
stiff,(adj.5),"硬的;挺的;拘謹的,不自然的"
stormy,(adj.6),暴風雨的
stubborn,(adj.8),"倔強的,頑固的"
sufficient,(adj.10),"足夠的,充分的"
suitable,(adj.8),適當的;合適的;適宜的
superior,(adj.8),"優秀的,上等的"
suspect,(adj.7),可疑的;受到懷疑的;不可信的
swift,(adj.5),"快速的,快捷的"
tame,(adj.4),"經馴養的,馴服的"
technical,(adj.9),"專門的,技術性的"
temporary,(adj.9),臨時的;暫時的
tender,(adj.6),溫柔的
thankful,(adj.8),"感謝的,感激的"
tidy,(adj.4),整潔的
tight,(adj.5),緊的
tricky,(adj.6),狡猾的;機警的
tropical,(adj.8),熱帶的
truthful,(adj.8),誠實的
typical,(adj.7),"典型的,有代表性的"
upset,(adj.5),"心煩的,苦惱的"
vacant,(adj.6),空白的;(職位)空缺的
valuable,(adj.8),有價值的
various,(adj.7),各種各樣的;好幾個的
violent,(adj.7),暴力的
violet,(adj.6),紫色的
visible,(adj.7),可看見的
vivid,(adj.5),鮮豔的;生動的
wealthy,(adj.7),富裕的;豐富的
wicked,(adj.6),缺德的;淘氣的;過分的
x-ray,(adj.5),X光線的
account,(v.7),把...視為;說明
ache,(v.4),(持續性地)疼痛;渴望
achieve,(v.7),實現
admire,(v.6),欽佩;欣賞
admit,(v.5),承認;准許進入;可容納
adopt,(v.5),採納;收養;接受
advertise,(v.9),為...做廣告;公佈
advise,(v.6),勸告
affect,(v.6),影響
afford,(v.6),買得起
amaze,(v.5),使大為驚奇
announce,(v.8),宣佈
appeal,(v.6),"呼籲,懇求"
appreciate,(v.10),感謝;賞識
approach,(v.8),"接近,靠近"
approve,(v.7),同意;贊許
assist,(v.6),"幫助,協助"
attempt,(v.7),試圖;企圖
attract,(v.7),吸引
author,(v.6),"開創,發起;著作,編寫"
average,(v.7),算出...的平均數;使平衡; 平均為
awake,(v.5),喚醒
awaken,(v.6),醒;覺醒;喚起
award,(v.5),授予
ax,(v.2),用斧劈;解雇
axe,(v.3),ax
bait,(v.4),置餌於
balance,(v.7),使平衡
bandage,(v.7),用繃帶包紮
bang,(v.4),發出砰的一聲;砰地敲
bare,(v.4),露出
beam,(v.4),以樑支撐;用...照射
behave,(v.6),舉動;守規矩
benefit,(v.7),對...有益
blame,(v.5),歸咎於
blanket,(v.7),(似)用毯覆蓋;掩蓋
bleed,(v.5),流血
bless,(v.5),祝福;保佑
boot,(v.4),開機
border,(v.6),"毗鄰,接界"
bore,(v.4),使厭煩
brake,(v.5),"煞車,制動"
breathe,(v.7),呼吸
breeze,(v.6),吹著微風
bubble,(v.6),沸騰;冒泡
bud,(v.3),使發芽
budget,(v.6),把...編入預算
bump,(v.4),"碰,撞"
burden,(v.6),加重壓於
bury,(v.4),"埋葬,安葬"
buzz,(v.4),嗡嗡叫
canoe,(v.5),用獨木舟載運
capture,(v.7),捕獲;俘虜
cast,(v.4),"投,擲; 選派...扮演角色"
celebrate,(v.9),慶祝
chain,(v.5),拘禁;束縛
challenge,(v.9),對...提出異議
channel,(v.7),在...開水道;傳送
charm,(v.5),使陶醉
chat,(v.4),"閒談,聊天"
cheer,(v.5),向...歡呼
chew,(v.4),咀嚼
chill,(v.5),"使變冷;使打寒顫;使掃興,使沮喪"
chip,(v.4),"削,鑿,鏟"
choke,(v.5),使窒息;哽住
chop,(v.4),"砍,劈,斬"
click,(v.5),發出卡嗒(或喀嚓)聲
clip,(v.4),剪;修剪;剪短;剪除
combine,(v.7),使結合
comfort,(v.7),"安慰,慰問"
command,(v.7),命令;掌握; 指揮;控制
communicate,(v.11),傳達;傳遞
compete,(v.7),競爭;對抗
concern,(v.7),使擔心
conclude,(v.8),"推斷出,斷定"
condition,(v.9),決定;為...的條件
confuse,(v.7),使迷惑
connect,(v.7),"連接,連結"
contract,(v.8),締結;訂契約;承包;收縮
couch,(v.5),使躺下;表達;蹲著;埋伏
cradle,(v.6),撫育
crash,(v.5),"碰撞,倒下,墜落"
crawl,(v.5),"爬行,蠕動"
credit,(v.6),把...記入貸方
creep,(v.5),躡手躡足地走
crown,(v.5),為...加冕
cycle,(v.5),"循環,輪轉"
dam,(v.3),"築壩於,築壩攔(水)"
dare,(v.4),敢;膽敢
dash,(v.4),使(希望等)破滅;使沮喪
deafen,(v.6),使聾;淹沒(聲音)
deepen,(v.6),使加深;使強烈;使變濃
define,(v.6),"解釋,給...下定義"
deposit,(v.7),"放下,放置;寄存"
destroy,(v.7),"毀壞,破壞"
detail,(v.6),"詳述,詳細說明"
determine,(v.9),決定
diet,(v.4),節食
dim,(v.3),變暗淡;變模糊
dine,(v.4),"進餐,用餐"
dip,(v.3),浸;泡
disappoint,(v.10),使失望
discount,(v.8),將...打折扣
dislike,(v.7),"不喜愛,厭惡"
ditch,(v.5),掘溝
dive,(v.4),跳水
dock,(v.4),靠碼頭;入船塢
dodge,(v.5),閃開;迴避
dose,(v.4),(按劑量)給...服藥
drain,(v.5),排出(液體)
drip,(v.4),滴下
drown,(v.5),"淹沒,浸濕"
dump,(v.4),傾倒;拋棄
dust,(v.4),"撣去,擦去"
echo,(v.4),發出回聲
edit,(v.4),編輯;校訂
educate,(v.7),教育
elbow,(v.5),"用肘推,擠進"
emphasize,(v.9),強調
employ,(v.6),僱用
empty,(v.5),倒空;流空
enable,(v.6),使成為可能
engage,(v.6),使訂婚;使忙於
envy,(v.4),羨慕;嫉妒
erase,(v.5),"擦掉,抹去"
escape,(v.6),逃跑;逃脫
exchange,(v.8),交換;調換;兌換
exit,(v.4),"出去,離去;退去"
experiment,(v.10),"進行實驗,試驗"
explode,(v.7),使爆炸
export,(v.6),輸出
fade,(v.4),"凋謝,枯萎;(顏色)褪去"
faint,(v.5),"昏厥,暈倒"
fake,(v.4),"偽造;捏造;欺騙,迷惑"
fancy,(v.5),想像;猜想;愛慕(異性)
fashion,(v.7),把...塑造成
fasten,(v.6),紮牢;繫緊
fax,(v.3),傳真傳輸
feature,(v.7),以...為特色
file,(v.4),把...歸檔
fist,(v.4),拳打
flame,(v.5),"發火焰,燃燒"
flavor,(v.6),給...調味
float,(v.5),浮
flock,(v.5),聚集;成群地去(或來)
fold,(v.4),摺疊;對摺
found,(v.5),建立;建造;鑄造;熔化
freeze,(v.6),"結冰,凝固;凍結"
frequent,(v.8),"常到,常去"
frustrate,(v.9),挫敗;阻撓
fry,(v.3),油炸
fund,(v.4),"提供(事業,活動等的)資金"
gamble,(v.6),賭博;打賭
gang,(v.4),成群結隊;結夥
gesture,(v.7),"做手勢,用動作示意"
glance,(v.6),"看一下,一瞥;掃視"
glory,(v.5),驕傲;自豪
glow,(v.4),"發白熱光,灼熱"
gossip,(v.6),閒聊
grab,(v.4),"攫取,抓取"
graduate,(v.8),畢業
grasp,(v.5),抓牢;握緊
grin,(v.4),露齒而笑
harbor,(v.6),庇護;藏匿
harm,(v.4),"損害,傷害;危害"
harvest,(v.7),收割;收穫
hatch,(v.5),孵出
headline,(v.8),給...加標題
heal,(v.4),癒合;痊癒
heap,(v.4),裝滿
heel,(v.4),給(鞋等)裝後跟;緊跟;(船)傾斜
hesitate,(v.8),躊躇;猶豫
hike,(v.4),徒步旅行
hint,(v.4),"暗示,示意"
hollow,(v.6),挖空;凹陷
honor,(v.5),"使增光;承兌,支付"
hug,(v.3),摟抱
hush,(v.4),"使沈默,使安靜"
import,(v.6),輸入
impress,(v.7),給...極深的印象
inform,(v.6),"通知,告知"
injure,(v.6),傷害;損害;毀壞
inspect,(v.7),檢查;審查
interrupt,(v.9),打斷(談話和工作等)
investigate,(v.11),"調查,研究"
jail,(v.4),監禁;拘留
jaw,(v.3),對...嘮叨;責罵
jet,(v.3),"噴出,射出"
journey,(v.7),旅行
junk,(v.4),把...當廢物丟棄;拋棄
kneel,(v.5),跪(下)
knight,(v.6),"封...為爵士,授...以爵士位"
knit,(v.4),編織
knot,(v.4),把...打結;捆紮
label,(v.5),貼標籤於
lace,(v.4),用花邊等裝飾
leak,(v.4),洩漏(祕密等)
leap,(v.4),"跳,跳躍"
lengthen,(v.8),"使加長,使延長"
litter,(v.6),亂丟(雜物)
load,(v.4),"裝,裝載"
loosen,(v.6),"鬆開,解開"
lullaby,(v.7),唱搖籃曲使入睡
major,(v.5),主修
manage,(v.6),管理;經營;處理
march,(v.5),行軍;把(人)強行帶走
melt,(v.4),融化;熔化
memorize,(v.8),記住;背熟
mend,(v.4),"修理,修補"
mention,(v.7),"提到,說起"
mess,(v.4),"弄髒,弄亂"
microwave,(v.9),用微波爐烹調
mill,(v.4),碾碎
mist,(v.4),使蒙上薄霧
mob,(v.3),"成群襲擊,圍攻"
mop,(v.3),拖洗;擦去
murder,(v.6),"謀殺,兇殺"
mushroom,(v.8),雨後春筍般地湧現
nap,(v.3),"打盹,小睡"
nickname,(v.8),給...起綽號
observe,(v.7),看到;觀察
occasion,(v.8),引起;惹起
orphan,(v.6),使成孤兒
outline,(v.7),"概述,略述"
owe,(v.3),欠(債等);應給予;應該做
pad,(v.3),"填塞,襯填"
panic,(v.5),使恐慌
parade,(v.6),在...遊行
parcel,(v.6),分;分配
participate,(v.11),"參加,參與"
pause,(v.5),中止
pave,(v.4),"鋪,築(路等)"
paw,(v.3),(用腳爪等)抓;扒
peak,(v.4),使尖起;達到高峰;聳起
peel,(v.4),"削去;剝,去(皮,殼等)"
peep,(v.4),"窺,偷看"
perform,(v.7),"履行;執行;表演, 演奏"
permit,(v.6),"允許,許可,准許"
persuade,(v.8),"說服,勸服"
pickle,(v.6),醃製;將...做成泡菜
pilot,(v.5),駕駛(飛機等);帶領;引導
pit,(v.3),使成凹;挖坑於
pity,(v.4),憐憫;同情
plug,(v.4),"把...塞住,堵塞"
poll,(v.4),對...進行民意測驗
pollute,(v.7),污染
pop,(v.3),發出砰(或啪)的響聲
portion,(v.7),分配
postpone,(v.8),"延遲,延緩"
pour,(v.4),"倒,灌,注"
powder,(v.6),變成粉末;搽粉
pressure,(v.8),對...施加壓力;迫使
pretend,(v.7),佯裝;假裝
prevent,(v.7),"防止,預防"
process,(v.7),加工沖洗(膠卷)
profit,(v.6),"得益,獲益"
program,(v.7),為...安排節目;設計電腦程式
promote,(v.7),推銷(商品等)
punch,(v.5),用拳猛擊
pursue,(v.6),追求;從事
quarrel,(v.7),爭吵
quote,(v.5),引用;引述
rank,(v.4),把...分等;把...評級
rate,(v.4),對...評價
react,(v.5),作出反應
recognize,(v.9),識別;認識;承認
recover,(v.7),尋回;恢復
reduce,(v.6),減少;縮小;降低
regret,(v.6),懊悔
relate,(v.6),"有關,涉及"
relax,(v.5),"使鬆弛,使鬆懈,放鬆"
release,(v.7),"釋放,解放"
rely,(v.4),"依靠,依賴"
remain,(v.6),"剩下,餘留"
remind,(v.6),提醒
remove,(v.6),"移動,搬開"
renew,(v.5),換新;修補
rent,(v.4),租
repair,(v.6),修理
replace,(v.7),取代;以...代替
represent,(v.9),象徵;表示
request,(v.7),請求給予
reserve,(v.7),"儲備,保存;保留"
resist,(v.6),"抵抗,反抗;抗拒"
respond,(v.7),"作答,回答"
restrict,(v.8),限制;限定;約束
reveal,(v.6),"展現,顯露出"
rid,(v.3),使免除;使擺脫;從...清除
risk,(v.4),冒...的風險
roar,(v.4),吼叫;大聲叫喊;狂笑
roast,(v.5),"烤,炙,烘"
rob,(v.3),搶劫
robe,(v.4),使穿上禮服
rocket,(v.6),用火箭運載;飛快行進
rot,(v.3),"腐爛,腐壞;腐朽,破損"
rough,(v.5),"使不平,使粗糙;草擬;粗魯行事"
rumor,(v.5),謠傳;傳說
rust,(v.4),生鏽
scatter,(v.7),使分散;使潰散
schedule,(v.8),安排;將……列入計畫（或時間）表
scoop,(v.5),用勺舀;挖空;挖出
scout,(v.5),"偵察;搜索;嘲笑,嘲弄"
scream,(v.6),尖叫;放聲大哭
screw,(v.5),(用螺釘等)固定;扭歪(臉等)
scrub,(v.5),用力擦洗;揉
seal,(v.4),"封,密封;蓋章"
seek,(v.4),尋覓
seize,(v.5),抓住;捉住;沒收;扣押
sew,(v.3),縫製;縫補
shade,(v.5),"遮蔽,蔽蔭"
shadow,(v.6),使變暗;使陰鬱
shame,(v.5),使感到羞恥
shampoo,(v.7),洗(頭髮);洗(地毯等)
shave,(v.5),刮(鬍子等);修剪
shorten,(v.7),使變短;縮短
shovel,(v.6),用鐵鍬挖
shrink,(v.6),"縮短,皺縮"
sigh,(v.4),"嘆氣,嘆息"
signal,(v.6),"發信號,打信號"
sin,(v.3),犯(罪)
sip,(v.3),啜飲
skate,(v.5),溜冰
ski,(v.3),滑雪
skip,(v.4),略過;漏掉
slave,(v.5),奴隸般工作;苦幹
slice,(v.5),切成薄片
smooth,(v.6),"光滑地,平滑地"
snap,(v.4),突然折斷;用快照拍攝
sorrow,(v.6),感到悲傷;懊悔;遺憾
spice,(v.5),加香料於
spill,(v.5),使溢出;使濺出;使散落
spin,(v.4),使(陀螺等)旋轉
spit,(v.4),吐(唾液等)
splash,(v.6),"濺,潑"
spoil,(v.5),"寵壞,溺愛"
sprain,(v.6),扭;扭傷
spray,(v.5),"噴灑,噴塗"
sprinkle,(v.8),"灑,噴淋;撒"
spy,(v.3),暗中監視
squeeze,(v.7),"榨,擠,壓"
stab,(v.4),"刺,戳"
staff,(v.5),給...配備職員
stare,(v.5),"盯,凝視"
starve,(v.6),餓死;餓得慌;渴望
steady,(v.6),使穩固;使穩定
sting,(v.5),"刺,螫,叮"
stir,(v.4),"攪拌,攪動"
stitch,(v.6),縫;繡;編結
strip,(v.5),"剝去,剝光"
structure,(v.9),構造;組織;建造
stuff,(v.5),裝;填;塞
style,(v.5),稱呼;命名;設計;使成為時髦
suck,(v.4),"吸,吮,啜"
suffer,(v.6),遭受;經歷;受苦;患病
suggest,(v.7),建議
sum,(v.3),計算...的總和
suppose,(v.7),"猜想,以為;假定"
surround,(v.8),"圍,圍繞"
survey,(v.6),"測量,勘測"
suspect,(v.7),"疑有,察覺"
swear,(v.5),發誓;宣誓
sweat,(v.5),出汗
swell,(v.5),"腫起,腫脹"
switch,(v.6),使轉換;為...轉接(電話)
tack,(v.4),用平頭釘釘
tag,(v.3),給...加標籤
tailor,(v.6),做裁縫
tame,(v.4),馴化;使軟化
tax,(v.3),向...課稅
tease,(v.5),逗弄;取笑;向...強求
tend,(v.4),走向;趨向;照料
thread,(v.6),"穿(針,線等)"
threaten,(v.8),"威脅,恐嚇"
tickle,(v.6),使發癢;逗...笑
tidy,(v.4),使整潔
tighten,(v.7),"變緊,繃緊"
toss,(v.4),"拋,扔,投"
tow,(v.3),"拖,拉;牽引"
trace,(v.5),追蹤;描繪
trail,(v.5),"拖,曳"
transport,(v.9),"運送,運輸"
trash,(v.5),修剪(樹等)的枯枝殘葉;丟棄
tremble,(v.7),發抖;震顫
troop,(v.5),"群集,集合"
tug,(v.3),用力拉
tumble,(v.6),跌倒;滾下
tune,(v.4),為...調音
tutor,(v.5),當家庭教師
twist,(v.5),扭轉;扭彎
unite,(v.5),統一;使團結
upset,(v.5),使心煩意亂;翻倒;傾覆
vanish,(v.6),使不見;使消失
vary,(v.4),使不同;變更;呈多樣化
wag,(v.3),搖;搖擺;搖尾巴
waken,(v.5),醒來;睡醒;喚醒
wander,(v.6),漫遊;閒逛
warn,(v.4),警告
wax,(v.3),給...上蠟
weaken,(v.6),"削弱,減弱"
weave,(v.5),織;編
web,(v.3),(蜘蛛等)結網於;形成網狀
weed,(v.4),除掉(雜草)
weep,(v.4),"哭泣,流淚"
whip,(v.4),"鞭笞,抽打"
whistle,(v.7),吹口哨;鳴笛
wink,(v.4),眨(眼)
wipe,(v.4),擦;揩乾
wrap,(v.4),"包,裹"
x-ray,(v.5),用X光線檢查
yawn,(v.4),打呵欠
yell,(v.4),吼叫
zipper,(v.6),拉上拉鍊
zone,(v.4),劃出...為區
dare,(v.4),敢;竟敢
ought,(v.5),"應當,應該"
aboard,(adv.6),在船(或飛機;車)上;上船(或飛機;車)
afterward,(adv.9),"之後,以後,後來"
afterwards,(adv.10),"之後,後來"
apart,(adv.5),"分開地,相間隔地"
aside,(adv.5),在旁邊;到(或向)旁邊
badly,(adv.5),壞;拙劣地
bang,(adv.4),"砰地;驀地,突然;恰好,正好"
barely,(adv.6),僅僅;勉強
due,(adv.3),(置於方位詞前)正
fairly,(adv.6),"公平地,公正地"
farther,(adv.7),"(距離,時間)更遠地;此外"
forever,(adv.7),永遠
forth,(adv.5),向前;向前方;向外
hourly,(adv.6),頻繁地;時時
indeed,(adv.6),"確實,實在"
indoors,(adv.7),"在室內,在屋裡"
instead,(adv.7),"反而,卻"
meanwhile,(adv.9),其間;同時
opposite,(adv.8),"在對面,在對過"
outdoors,(adv.8),"在戶外,在野外,在露天;往戶外"
plenty,(adv.6),"足夠,充分地"
pop,(adv.3),突然地
rough,(adv.5),"粗糙地,粗略地"
seldom,(adv.6),很少地
shortly,(adv.7),"立刻,馬上;簡短地,扼要地"
someday,(adv.7),將來有一天
somehow,(adv.7),不知怎麼的
sometime,(adv.8),"某一時候;日後,改天"
somewhat,(adv.8),"有點,稍微"
steady,(adv.6),穩固地;穩定地
threateningly,(adv.13),威脅地；脅迫地
tight,(adv.5),牢牢地
aboard,(prep.6),"上(船,飛機,車);在(船,飛機,車)上"
beneath,(prep.7),在...之下
onto,(prep.4),到...之上;向...之上
opposite,(prep.8),在...對面
unless,(conj.6),"如果不,除非"
accident,(n.8),事故;災禍
account,(n.7),帳目;描述
ache,(n.4),(持續性地)疼痛
achievement,(n.11),成就
activity,(n.8),活動
ad,(n.2),廣告
advantage,(n.9),"優點,優勢;利益"
adventure,(n.9),冒險;冒險活動
advertisement,(n.13),廣告
advice,(n.6),忠告
adviser,(n.7),顧問;指導教授
advisor,(n.7),adviser
agriculture,(n.11),農業
alley,(n.5),"小巷,後街"
amazement,(n.9),"驚奇,詫異"
ambassador,(n.10),大使
ambition,(n.8),野心
angel,(n.5),天使
angle,(n.5),角度
announcement,(n.12),宣佈
appeal,(n.6),"呼籲,懇求"
approach,(n.8),"靠近;方法,門徑"
aquarium,(n.8),養魚缸;水族館
arithmetic,(n.10),"算術,計算"
arrival,(n.7),到達
ash,(n.3),灰
athlete,(n.7),"運動員,體育家"
attempt,(n.7),"企圖,嘗試"
attitude,(n.8),態度
audience,(n.8),聽眾
author,(n.6),作者;作家
auto,(n.4),汽車
automobile,(n.10),汽車
avenue,(n.6),"大街,大道"
average,(n.7),平均;平均數
award,(n.5),獎;獎品
ax,(n.2),斧
axe,(n.3),ax
background,(n.10),背景
bacon,(n.5),燻豬肉
bacteria,(n.8),細菌
badminton,(n.9),羽毛球
baggage,(n.7),行李
bait,(n.4),餌
balance,(n.7),平衡
bandage,(n.7),繃帶
bang,(n.4),猛擊;猛撞
barn,(n.4),穀倉;糧倉
barrel,(n.6),大桶
bay,(n.3),海灣
beast,(n.5),野獸
beggar,(n.6),乞丐
being,(n.5),存在;生存;生命;本質
belly,(n.5),腹部
benefit,(n.7),利益;好處
berry,(n.5),莓果
Bible,(n.5),聖經
billion,(n.7),(美國)十億
bingo,(n.5),賓果遊戲
biscuit,(n.7),(美國)小麵包
blame,(n.5),"責備,指責;責任"
blanket,(n.7),毯子
blouse,(n.6),女裝短上衣
boot,(n.4),(長筒)靴
border,(n.6),邊緣;邊境
bore,(n.4),令人討厭的人(或事物)
brake,(n.5),煞車
brass,(n.5),黃銅
bravery,(n.7),"勇敢,勇氣"
breast,(n.6),乳房
breath,(n.6),"呼吸,氣息;微風"
breeze,(n.6),微風
bride,(n.5),新娘
brook,(n.5),"小河,小溪"
broom,(n.5),掃帚
brow,(n.4),眉頭;眉毛
bubble,(n.6),"水泡,氣泡"
bucket,(n.6),水桶
bud,(n.3),葉芽;花蕾;少女
budget,(n.6),預算
buffalo,(n.7),水牛
buffet,(n.6),自助餐
bulb,(n.4),電燈泡
bull,(n.4),公牛
bullet,(n.6),子彈
bump,(n.4),重擊;猛撞
bunch,(n.5),"串,束"
burden,(n.6),重擔;負擔
burglar,(n.7),"夜賊,破門盜竊者"
bush,(n.4),灌木
buzz,(n.4),嗡嗡聲
cabin,(n.5),客艙
campus,(n.6),校園
cane,(n.4),藤條;手杖
canoe,(n.5),皮划
canyon,(n.6),峽谷
capital,(n.7),首都;首府;資本
capture,(n.7),佔領;獲得
carpenter,(n.9),"木工,木匠"
carriage,(n.8),運輸;運費
cast,(n.4),鑄型;模子;投;擲;拋
caterpillar,(n.11),履帶牽引車
cattle,(n.6),"牛;牲口,家畜"
centimeter,(n.10),公分
ceramics,(n.8),(當單數用)製陶業
chain,(n.5),鏈條;項圈
challenge,(n.9),挑戰;艱鉅的事
champion,(n.8),"優勝者,冠軍"
